IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,ROU,Romania,Year,2009,false,,,,,,,,,,,,,16000,,,14000,,18000,16 000 [14 000 – 18 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,SRB,Serbia,Year,2009,false,,,,,,,,,,,,,1600,,,1300,,1800,1600 [1300 – 1800],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2009,false,,,,,,,,,,,,,17000,,,13000,,22000,17 000 [13 000 – 22 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2009,false,,,,,,,,,,,,,17000,,,15000,,20000,17 000 [15 000 – 20 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2009,false,,,,,,,,,,,,,18000,,,17000,,20000,18 000 [17 000 – 20 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2009,false,,,,,,,,,,,,,180000,,,170000,,190000,180 000 [170 000 – 190 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,NAM,Namibia,Year,2009,false,,,,,,,,,,,,,180000,,,170000,,200000,180 000 [170 000 – 200 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2009,false,,,,,,,,,,,,,1800,,,1500,,2300,1800 [1500 – 2300],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GMB,Gambia,Year,2009,false,,,,,,,,,,,,,19000,,,15000,,24000,19 000 [15 000 – 24 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2009,false,,,,,,,,,,,,,19000,,,16000,,23000,19 000 [16 000 – 23 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,CUB,Cuba,Year,2009,false,,,,,,,,,,,,,19000,,,17000,,21000,19 000 [17 000 – 21 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2009,false,,,,,,,,,,,,,1900,,,1600,,2100,1900 [1600 – 2100],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,IND,India,Year,2009,false,,,,,,,,,,,,,2800000,,,2300000,,3400000,2 800 000 [2 300 000 – 3 400 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2009,false,,,,,,,,,,,,,20000,,,19000,,21000,20 000 [19 000 – 21 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2009,false,,,,,,,,,,,,,200000,,,180000,,220000,200 000 [180 000 – 220 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,LTU,Lithuania,Year,2009,false,,,,,,,,,,,,,2100,,,1700,,2400,2100 [1700 – 2400],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,BRB,Barbados,Year,2009,false,,,,,,,,,,,,,2100,,,1900,,2200,2100 [1900 – 2200],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2009,false,,,,,,,,,,,,,22000,,,19000,,24000,22 000 [19 000 – 24 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2009,false,,,,,,,,,,,,,22000,,,20000,,23000,22 000 [20 000 – 23 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,MEX,Mexico,Year,2009,false,,,,,,,,,,,,,220000,,,200000,,230000,220 000 [200 000 – 230 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2009,false,,,,,,,,,,,,,220000,,,210000,,220000,220 000 [210 000 – 220 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2009,false,,,,,,,,,,,,,2200,,,1900,,2500,2200 [1900 – 2500],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,AGO,Angola,Year,2009,false,,,,,,,,,,,,,230000,,,200000,,280000,230 000 [200 000 – 280 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2009,false,,,,,,,,,,,,,240000,,,210000,,270000,240 000 [210 000 – 270 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,JAM,Jamaica,Year,2009,false,,,,,,,,,,,,,25000,,,24000,,28000,25 000 [24 000 – 28 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2009,false,,,,,,,,,,,,,250000,,,230000,,260000,250 000 [230 000 – 260 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,GEO,Georgia,Year,2009,false,,,,,,,,,,,,,2500,,,2300,,2800,2500 [2300 – 2800],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2009,false,,,,,,,,,,,,,2600,,,1600,,3800,2600 [1600 – 3800],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,HND,Honduras,Year,2009,false,,,,,,,,,,,,,28000,,,25000,,30000,28 000 [25 000 – 30 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,LSO,Lesotho,Year,2009,false,,,,,,,,,,,,,280000,,,260000,,310000,280 000 [260 000 – 310 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,NOR,Norway,Year,2009,false,,,,,,,,,,,,,2800,,,2200,,3300,2800 [2200 – 3300],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2009,false,,,,,,,,,,,,,29000,,,25000,,34000,29 000 [25 000 – 34 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GHA,Ghana,Year,2009,false,,,,,,,,,,,,,300000,,,290000,,330000,300 000 [290 000 – 330 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2009,false,,,,,,,,,,,,,31000,,,28000,,34000,31 000 [28 000 – 34 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2009,false,,,,,,,,,,,,,31000,,,28000,,34000,31 000 [28 000 – 34 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2009,false,,,,,,,,,,,,,31000,,,30000,,34000,31 000 [30 000 – 34 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,BLZ,Belize,Year,2009,false,,,,,,,,,,,,,3100,,,2900,,3300,3100 [2900 – 3300],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,BWA,Botswana,Year,2009,false,,,,,,,,,,,,,320000,,,300000,,340000,320 000 [300 000 – 340 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2009,false,,,,,,,,,,,,,35000,,,32000,,38000,35 000 [32 000 – 38 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2009,false,,,,,,,,,,,,,37000,,,30000,,46000,37 000 [30 000 – 46 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2009,false,,,,,,,,,,,,,37000,,,32000,,43000,37 000 [32 000 – 43 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,CHL,Chile,Year,2009,false,,,,,,,,,,,,,37000,,,33000,,40000,37 000 [33 000 – 40 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,PRT,Portugal,Year,2009,false,,,,,,,,,,,,,37000,,,33000,,40000,37 000 [33 000 – 40 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,NER,Niger,Year,2009,false,,,,,,,,,,,,,37000,,,34000,,41000,37 000 [34 000 – 41 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2009,false,,,,,,,,,,,,,370000,,,350000,,390000,370 000 [350 000 – 390 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2009,false,,,,,,,,,,,,,3700,,,3400,,4100,3700 [3400 – 4100],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2009,false,,,,,,,,,,,,,3800,,,3300,,4300,3800 [3300 – 4300],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,LBR,Liberia,Year,2009,false,,,,,,,,,,,,,40000,,,35000,,45000,40 000 [35 000 – 45 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2009,false,,,,,,,,,,,,,4100,,,2200,,9100,4100 [2200 – 9100],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2009,false,,,,,,,,,,,,,4200,,,4000,,4400,4200 [4000 – 4400],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,LVA,Latvia,Year,2009,false,,,,,,,,,,,,,4300,,,2800,,5700,4300 [2800 – 5700],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,IRL,Ireland,Year,2009,false,,,,,,,,,,,,,4300,,,3800,,4900,4300 [3800 – 4900],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2009,false,,,,,,,,,,,,,4400,,,4200,,4600,4400 [4200 – 4600],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,BHS,Bahamas,Year,2009,false,,,,,,,,,,,,,4500,,,4100,,4900,4500 [4100 – 4900],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GAB,Gabon,Year,2009,false,,,,,,,,,,,,,46000,,,38000,,56000,46 000 [38 000 – 56 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,SUR,Suriname,Year,2009,false,,,,,,,,,,,,,4700,,,4000,,5400,4700 [4000 – 5400],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2009,false,,,,,,,,,,,,,4700,,,4200,,5300,4700 [4200 – 5300],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,SEN,Senegal,Year,2009,false,,,,,,,,,,,,,48000,,,43000,,55000,48 000 [43 000 – 55 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2009,false,,,,,,,,,,,,,5000000,,,4600000,,5500000,5 000 000 [4 600 000 – 5 500 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2009,false,,,,,,,,,,,,,510000,,,460000,,580000,510 000 [460 000 – 580 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2009,false,,,,,,,,,,,,,510000,,,480000,,560000,510 000 [480 000 – 560 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,DNK,Denmark,Year,2009,false,,,,,,,,,,,,,5400,,,4500,,6100,5400 [4500 – 6100],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2009,false,,,,,,,,,,,,,55000,,,51000,,58000,55 000 [51 000 – 58 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,CYP,Cyprus,Year,2009,false,,,,,,,,,,,,,560,,<,500,,620,560 [<500 – 620],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2009,false,,,,,,,,,,,,,5600,,,3400,,7600,5600 [3400 – 7600],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,DZA,Algeria,Year,2009,false,,,,,,,,,,,,,5600,,,5200,,6000,5600 [5200 – 6000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,PER,Peru,Year,2009,false,,,,,,,,,,,,,57000,,,50000,,67000,57 000 [50 000 – 67 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2009,false,,,,,,,,,,,,,580000,,,500000,,660000,580 000 [500 000 – 660 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,BRA,Brazil,Year,2009,false,,,,,,,,,,,,,600000,,,290000,,880000,600 000 [290 000 – 880 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2009,false,,,,,,,,,,,,,610,,,530,,700,610 [530 – 700],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2009,false,,,,,,,,,,,,,62000,,,55000,,70000,62 000 [55 000 – 70 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2009,false,,,,,,,,,,,,,620000,,,580000,,660000,620 000 [580 000 – 660 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2009,false,,,,,,,,,,,,,6200,,,5500,,6900,6200 [5500 – 6900],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,BEN,Benin,Year,2009,false,,,,,,,,,,,,,64000,,,54000,,74000,64 000 [54 000 – 74 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2009,false,,,,,,,,,,,,,640000,,,610000,,680000,640 000 [610 000 – 680 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2009,false,,,,,,,,,,,,,6500,,,6100,,6900,6500 [6100 – 6900],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,GUY,Guyana,Year,2009,false,,,,,,,,,,,,,6600,,,6000,,7300,6600 [6000 – 7300],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,ALB,Albania,Year,2009,false,,,,,,,,,,,,,680,,,570,,800,680 [570 – 800],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2009,false,,,,,,,,,,,,,680,,,600,,760,680 [600 – 760],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2009,false,,,,,,,,,,,,,69000,,,67000,,72000,69 000 [67 000 – 72 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2009,false,,,,,,,,,,,,,72000,,,57000,,92000,72 000 [57 000 – 92 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2009,false,,,,,,,,,,,,,7300,,,5800,,9400,7300 [5800 – 9400],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2009,false,,,,,,,,,,,,,75000,,,66000,,86000,75 000 [66 000 – 86 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2009,false,,,,,,,,,,,,,8100,,,7300,,8700,8100 [7300 – 8700],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2009,false,,,,,,,,,,,,,8100,,,7400,,8800,8100 [7400 – 8800],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,URY,Uruguay,Year,2009,false,,,,,,,,,,,,,8300,,,6800,,9900,8300 [6800 – 9900],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2009,false,,,,,,,,,,,,,84000,,,75000,,93000,84 000 [75 000 – 93 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,COG,Congo,Year,2009,false,,,,,,,,,,,,,88000,,,78000,,100000,88 000 [78 000 – 100 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,MWI,Malawi,Year,2009,false,,,,,,,,,,,,,920000,,,870000,,1000000,920 000 [870 000 – 1 000 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2009,false,,,,,,,,,,,,,9200,,,8500,,9800,9200 [8500 – 9800],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,GRC,Greece,Year,2009,false,,,,,,,,,,,,,9200,,,8600,,9800,9200 [8600 – 9800],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,BDI,Burundi,Year,2009,false,,,,,,,,,,,,,95000,,,84000,,110000,95 000 [84 000 – 110 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,MRT,Mauritania,Year,2009,false,,,,,,,,,,,,,9600,,,8400,,11000,9600 [8400 – 11 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AFR,Africa,Country,GIN,Guinea,Year,2009,false,,,,,,,,,,,,,97000,,,85000,,110000,97 000 [85 000 – 110 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,ARG,Argentina,Year,2009,false,,,,,,,,,,,,,97000,,,90000,,100000,97 000 [90 000 – 100 000],,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,AND,Andorra,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,ARM,Armenia,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,AUT,Austria,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,BEL,Belgium,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,CAN,Canada,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,CHN,China,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,CZE,Czechia,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,DMA,Dominica,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,EST,Estonia,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,FIN,Finland,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,DEU,Germany,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,AMR,Americas,Country,GRD,Grenada,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,HUN,Hungary,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,EUR,Europe,Country,ISR,Israel,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
HIV_0000000001,Estimated number of people (all ages) living with HIV,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2009,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2022-09-18T17:00:00.000Z
